lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_7096e129ce2b,general-stores-marts-islamabad,Babu Bhai General Store,mydukaan.io,https://mydukaan.io/,Pakistan,F-6 Super Market,"Liaquatabad, Karachi",shop=supermarket,"Try Dukaan, the cutting-edge enterprise ecommerce platform. Seamlessly manage your online business and drive growth with our powerful tools.",UNKNOWN,33,"discovery category 'shop=supermarket' matches campaign target; sells-to-businesses phrasing: for your business, grow your business; buyer terms in company identity: general store; buyer terms in page text: retail; buyer evidence outweighs weaker vendor mentions; intent: no evident need for the offer (90%) — Dukaan is an e‑commerce platform, not a general store needing inventory/order‑management software.",15,9,57,"in target country (Pakistan); in target city (F-6 Super Market); 2 ICP term(s) matched: general store, retail; company type unknown: insufficient evidence; quality notes: website does not appear to belong to this company; intent: no evident need (90%): Dukaan is an e‑commerce platform, not a general store needing inventory/order‑management software.; no usable email; buying signals: hiring, ecommerce_active, operations_scale; pain signals: delivery_issues",,,,none,,,delivery_issues: order tracking,"hiring: careers; ecommerce_active: checkout, cash on delivery; operations_scale: warehouse",based in F-6 Super Market; sells online; operates multiple branches/outlets; currently hiring,osm+search,https://www.openstreetmap.org/node/5124262192,2026-09-26T13:27:34+00:00,false,not_queued,,,,
lead_1b6a4c1305f1,general-stores-marts-islamabad,Verasity Marketing,worldmarketing.pk,https://worldmarketing.pk/,Pakistan,G-11 Markaz,"Basement, Raja Haq Nawaz Plaza, G-11 Markaz",overture=grocery_store,"World Marketing Private Limited, Islamabad’s trusted real estate marketing agency, Top Sellers Faisal Town Phase II 2025, property sales, and investment consultancy.",VENDOR,20,"discovery category 'overture=grocery_store' matches campaign target; vendor terms in company identity: agency, consultancy",15,6,51,classified as VENDOR: rejected regardless of score; in target country (Pakistan); in target city (G-11 Markaz); decision-maker found: Envelope (Naeem Muzaffar CEO & Founder Facebook-f Linkedin-in Twitter Envelope); mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: hiring; pain signals: manual_process,Envelope,Naeem Muzaffar CEO & Founder Facebook-f Linkedin-in Twitter Envelope,info@worldmarketing.com,unverified,+92-331-1113861,https://www.linkedin.com/company/world-marketing-pvt-ltd,manual_process: paperwork,"hiring: careers, careers page exists",based in G-11 Markaz; currently hiring; runs on woocommerce,overture+search,https://explore.overturemaps.org/#92b7c443-fd74-4a6d-bf45-63257172e10b,2026-09-26T13:28:52+00:00,false,not_queued,,,,
lead_7ca962fc8cf9,general-stores-marts-islamabad,Mumtaz store.,shopmumtaz.com,https://shopmumtaz.com/,Pakistan,F-6 Super Market,"1 Liaquatabad Rd, Block 2 Liaquatabad Town, Karachi, Karachi City, Sindh 74600, Pakistan, Karachi",shop=general,"Shop Mumtaz offers premium printed kaftan styles, scarves, co-ord sets and elegant women’s fashion. Quality fabrics, refined designs and worldwide delivery.",UNKNOWN,28,"discovery category 'shop=general' matches campaign target; vendor terms in page text: agencies; buyer terms in page text: convenience; buyer evidence outweighs weaker vendor mentions; intent: no evident need for the offer (90%) — Text shows use of Shopify, no explicit need for inventory/order‑management software.",12,8,50,"in target country (Pakistan); in target city (F-6 Super Market); 1 ICP term(s) matched: convenience; company type unknown: insufficient evidence; intent: no evident need (90%): Text shows use of Shopify, no explicit need for inventory/order‑management software.; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues",,,info@shopmumtaz.com,generic,0329-9260271,,delivery_issues: order tracking,"ecommerce_active: checkout, cash on delivery; operations_scale: nationwide, warehouse",based in F-6 Super Market; sells online; operates multiple branches/outlets; runs on shopify,osm+search,https://www.openstreetmap.org/node/12154154325,2026-09-26T13:29:44+00:00,false,not_queued,,,,
lead_9db895fe75ac,general-stores-marts-islamabad,Najeeb,najeebmart.com,http://www.najeebmart.com/,Pakistan,E-11,"Najeeb Pharmacy E11-2 Markaz, Paradise arcade islamabad. Islamabad, Pakistan-44000 Islamabad, Pakistan-44000",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Najeeb is a grocery store, directly needing inventory and order‑management software.",0,0,49,"in target country (Pakistan); in target city (E-11); website unreachable; quality notes: website unreachable (status_404); no public contact details; intent match (95%): Najeeb is a grocery store, directly needing inventory and order‑management software.; mobile number published (owner-level contact)",,,najeebpharmacy@gmail.com,mx_valid,+923335447373,,,,based in E-11,overture,https://explore.overturemaps.org/#825da201-e69c-41a0-9196-b89f7f492218,2026-09-26T13:26:44+00:00,false,not_queued,,,,
lead_25b2cc0a57cd,general-stores-marts-islamabad,Alfatah Islamabad F11,openinghours.work,https://openinghours.work/,Pakistan,F-11 Markaz,Aura Square in F11 Markaz,overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a grocery store, directly needing inventory/order‑management software.",0,0,49,"in target country (Pakistan); in target city (F-11 Markaz); website unreachable; quality notes: website rejected: almost no content (14 chars); no public contact details; intent match (95%): Company is a grocery store, directly needing inventory/order‑management software.; mobile number published (owner-level contact)",,,alfatahisbf11@gmail.com,mx_valid,+923134744442,,,,based in F-11 Markaz,overture+search,https://explore.overturemaps.org/#42515890-f6e9-4973-bca2-560225e78de8,2026-09-26T13:26:57+00:00,false,not_queued,,,,
lead_d64254048f62,general-stores-marts-islamabad,Midway Grocery Store,vymaps.com,https://vymaps.com/,Pakistan,F-11 Markaz,"Hilal Road, اسلام آباد",shop=convenience,Search your favorite places around the world! Get listed for free to promote your business. Your contributions are really helpful for our community to grow.,VENDOR,40,"discovery category 'shop=convenience' matches campaign target; vendor terms in company identity: directory, listing; vendor terms in page text: agency, consulting, it services, digital marketing, advertising agency, media agency; buyer terms in company identity: grocery store, grocery; buyer terms in page text: supermarket, convenience store, convenience",9,0,49,"classified as VENDOR: rejected regardless of score; in target country (Pakistan); in target city (F-11 Markaz); 4 ICP term(s) matched: grocery store, grocery, supermarket, convenience store; quality notes: no public contact details; website does not appear to belong to this company; no usable email",,,,none,,,,,based in F-11 Markaz,osm+search,https://www.openstreetmap.org/node/4958092889,2026-09-26T13:27:05+00:00,false,not_queued,,,,
lead_681b96f3c7b8,general-stores-marts-islamabad,M Store,,,Pakistan,E-11,"plot # 14, ground floor، Al Memar Tower",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — M Store is a grocery store, which requires inventory and order‑management software.",0,0,49,"in target country (Pakistan); in target city (E-11); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): M Store is a grocery store, which requires inventory and order‑management software.; mobile number published (owner-level contact)",,,m.store24hrs@gmail.com,mx_valid,+923043633339,,,,based in E-11,overture+osm,https://explore.overturemaps.org/#00bda086-6743-4908-b9db-d0a1b4c790ec,2026-09-26T13:29:09+00:00,false,not_queued,,,,
lead_b344aafba907,general-stores-marts-islamabad,"I - 8, Markaz,",bewajah.com,https://www.bewajah.com/,Pakistan,I-8 Markaz,I/8 Markaz Islamabad,overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a grocery store, directly needing inventory/order‑management software.",0,0,48,"in target country (Pakistan); in target city (I-8 Markaz); website unreachable; quality notes: website rejected: almost no content (0 chars); no public contact details; intent match (95%): Company is a grocery store, directly needing inventory/order‑management software.",,,shahid@eventoxs.com,mx_valid,,,,,based in I-8 Markaz,overture,https://explore.overturemaps.org/#eeab598d-f8b4-4fb7-bd31-6b82671ee0c6,2026-09-26T13:26:37+00:00,false,not_queued,,,,
lead_e27d03a1bb69,general-stores-marts-islamabad,HBK Hypermarket Islamabad,hbkhypermarket.com,https://www.hbkhypermarket.com/,Pakistan,I-8 Markaz,"HBK Hypermarket Islamabad, I-8 Markaz",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — HBK Hypermarket is a grocery store, needing inventory and order‑management software.",0,0,47,"in target country (Pakistan); in target city (I-8 Markaz); website unreachable; quality notes: website rejected: almost no content (16 chars); no public contact details; intent match (95%): HBK Hypermarket is a grocery store, needing inventory and order‑management software.; only a generic business mailbox is public; mobile number published (owner-level contact)",,,customer.service@hbkhypermarket.com,generic,+923008677050,,,,based in I-8 Markaz,overture,https://explore.overturemaps.org/#7848e947-ecd4-4789-9c5c-004aa04170df,2026-09-26T13:26:31+00:00,false,not_queued,,,,
lead_df9a543301b2,general-stores-marts-islamabad,MaxMart,themaxmart.pk,http://www.themaxmart.pk/,Pakistan,E-11,"E-11/4, Main Margalla Road",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — MaxMart is a grocery store, so it plausibly needs inventory and order‑management software.",0,0,46,"in target country (Pakistan); in target city (E-11); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): MaxMart is a grocery store, so it plausibly needs inventory and order‑management software.; mobile number published (owner-level contact)",,,,none,+923111399993,,,,based in E-11,overture,https://explore.overturemaps.org/#65043000-8b3a-4dcf-a8a4-e39d50d4aae8,2026-09-26T13:26:49+00:00,false,not_queued,,,,
lead_536c12c91bf3,general-stores-marts-islamabad,Umer General Store,,,Pakistan,F-10 Markaz,"Park View Plaza, 10th Ave, F-10 Markaz, F-10",overture=convenience_store,,BUYER,45,discovery category 'overture=convenience_store' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Convenience store needs inventory and order‑management software for its operations.,0,0,46,in target country (Pakistan); in target city (F-10 Markaz); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Convenience store needs inventory and order‑management software for its operations.; mobile number published (owner-level contact),,,,none,+923005150657,,,,based in F-10 Markaz,overture,https://explore.overturemaps.org/#96c65119-6669-4022-a200-2ba1fc92e4ab,2026-09-26T13:27:06+00:00,false,not_queued,,,,
lead_f66ccc7909dc,general-stores-marts-islamabad,Rehman General Store C-1 Area,worldorgs.com,https://worldorgs.com/,Pakistan,F-6 Super Market,"Plot#25 B/5, C 1 Area Liaquatabad Town, Karachi, Karachi City, Sindh 75900, Pakistan, Karachi",shop=general,,BUYER,45,"discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a general store, directly matching the target customer for inventory/order‑management software.",0,0,46,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (blocked); no public contact details; intent match (95%): Company is a general store, directly matching the target customer for inventory/order‑management software.; mobile number published (owner-level contact)",,,,none,03340251883,,,,based in F-6 Super Market,osm+search,https://www.openstreetmap.org/node/12151278222,2026-09-26T13:28:17+00:00,false,not_queued,,,,
lead_68dc09a53b49,general-stores-marts-islamabad,Dollar Store,malikki.com,https://malikki.com/,Pakistan,F-11 Markaz,,overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Dollar Store is a grocery retailer, so it plausibly needs inventory and order‑management software.",0,0,46,"in target country (Pakistan); in target city (F-11 Markaz); website unreachable; quality notes: website unreachable (status_522); no public contact details; intent match (95%): Dollar Store is a grocery retailer, so it plausibly needs inventory and order‑management software.; mobile number published (owner-level contact)",,,,none,+923125872601,,,,based in F-11 Markaz,overture+search,https://explore.overturemaps.org/#f88f27a1-7b44-4bb6-91b4-846fd622e063,2026-09-26T13:28:35+00:00,false,not_queued,,,,
lead_38e618d9587b,general-stores-marts-islamabad,Sarwar General Store۔ سرور جنرل اسٹور,,,Pakistan,F-6 Super Market,"C 1 Area,, Karachi",shop=general,,BUYER,45,discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — General store likely needs inventory and order‑management software for its operations.,0,0,46,in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): General store likely needs inventory and order‑management software for its operations.; mobile number published (owner-level contact),,,,none,03152706657,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12153496003,2026-09-26T13:29:01+00:00,false,not_queued,,,,
lead_bba66f6af914,general-stores-marts-islamabad,Zobi Pan Shop General Store,,,Pakistan,F-6 Super Market,"C Area Liaquatabad Town,, Karachi",shop=general,,BUYER,45,"discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Zobi Pan Shop is a general store, which would need inventory and order‑management software.",0,0,46,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Zobi Pan Shop is a general store, which would need inventory and order‑management software.; mobile number published (owner-level contact)",,,,none,03233720246,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12153549551,2026-09-26T13:29:04+00:00,false,not_queued,,,,
lead_d3b8307e6192,general-stores-marts-islamabad,NAEEM CHAKKI STORE,,,Pakistan,F-6 Super Market,"1/658, near NAYAB JAMMA MASJID, Block 1 Liaquatabad Town, Karachi, Karachi City, Sindh 75900, Pakistan, Karachi",shop=general,,BUYER,45,"discovery category 'shop=general' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a general store, directly matches target customers for inventory/order‑management software.",0,0,46,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Company is a general store, directly matches target customers for inventory/order‑management software.; mobile number published (owner-level contact)",,,,none,03128160105,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12154144076,2026-09-26T13:29:19+00:00,false,not_queued,,,,
lead_ceebb85fbf13,general-stores-marts-islamabad,Washing Chemical Store,,,Pakistan,F-6 Super Market,"NAYAB JAMA MUSJID Near, behind appwa school, Karachi, Pakistan, Karachi",shop=general,,BUYER,45,discovery category 'shop=general' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — General store likely needs inventory/order‑management software for its product lines.,0,0,46,in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): General store likely needs inventory/order‑management software for its product lines.; mobile number published (owner-level contact),,,,none,03332219783,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12154967450,2026-09-26T13:29:35+00:00,false,not_queued,,,,
lead_5077fee4016d,general-stores-marts-islamabad,Sauda Sulf Grocery Store,saudasulf.com,http://www.saudasulf.com/,Pakistan,F-11 Markaz,"Lower Ground Floor, Capital Territory",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: grocery store, grocery; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Sauda Sulf Grocery Store is a grocery retailer, directly needing inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-11 Markaz); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Sauda Sulf Grocery Store is a grocery retailer, directly needing inventory and order‑management software.; no usable email",,,social@saudasulf.com,invalid,+92512215407,,,,based in F-11 Markaz,overture,https://explore.overturemaps.org/#0b0dd10a-4a08-484a-805f-d9966befaaab,2026-09-26T13:25:22+00:00,false,not_queued,,,,
lead_8404de5bad54,general-stores-marts-islamabad,F-10 Markaz,wikipedia.org,https://en.wikipedia.org/wiki/F-10_markaz,Pakistan,F-10 Markaz,"F-10 Markaz, Islamabad, Pakistan",overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a grocery store, directly needing inventory/order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-10 Markaz); website unreachable; quality notes: website unreachable (blocked); no public contact details; intent match (95%): Company is a grocery store, directly needing inventory/order‑management software.; no usable email",,,,none,,,,,based in F-10 Markaz,overture,https://explore.overturemaps.org/#c9662302-353b-4c40-862b-5e060ad1bcb8,2026-09-26T13:25:33+00:00,false,not_queued,,,,
lead_c7f996a5e90d,general-stores-marts-islamabad,Zanmbeel One Dollar Store,zanmbeel.com.pk,http://www.zanmbeel.com.pk/,Pakistan,G-9 (Karachi Company),"RBS mall, Main University Rd",overture=convenience_store,,BUYER,45,discovery category 'overture=convenience_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Convenience store needs inventory/order‑management software for its general store operations.,0,0,45,in target country (Pakistan); in target city (G-9 (Karachi Company)); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Convenience store needs inventory/order‑management software for its general store operations.; no usable email,,,info@zanmbeel.com.pk,invalid,+922134811380,,,,based in G-9 (Karachi Company),overture,https://explore.overturemaps.org/#1fc38fa8-3ee7-44dd-9f6d-7edb9cc7069a,2026-09-26T13:26:18+00:00,false,not_queued,,,,
