lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_21469d1ed7b9,retail-isb-001,Tailor and Cobbler,tailorncobbler.com,https://tailorncobbler.com/,Pakistan,Islamabad,"4th Floor, Shah Tower, E11/2, Markaz",overture=shoe_store,"Skip to content Home Shoes Perfumes How Our Shoes are Made How to Order About Us Contact Us Search for: Search Search About Us From Vision to Vogue: The Birth of Tailor & Cobbler Our story Success Stroy At first, I struggled to find the right craftsmen — people who still knew how to hand-stitch a sh",BUYER,55,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in page text: shop, fashion",15,8,81,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, fashion; ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues",,,tailorandcobbler@gmail.com,mx_valid,+92) 331 5887490,,delivery_issues: order tracking,"ecommerce_active: shop now, checkout; operations_scale: across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#48412766-4ced-43b6-ac2f-d6e0385f9926,2026-09-21T08:35:07+00:00,true,not_queued,,,,
lead_780eb6ab1735,retail-isb-001,West View Arcade,westviewdevelopers.com,https://westviewdevelopers.com/,Pakistan,Islamabad,"West View Arcade, Street 169",overture=shopping_center,"West View Developers are leading property developers, creating contemporary, luxurious buildings and commercial properties of exceptional design and specification.",BUYER,62,"discovery category 'overture=shopping_center' matches campaign target; sells-to-businesses phrasing: our clients, portfolio, for your business, grow your business; buyer terms in page text: retail, store, brand, shop; buyer evidence outweighs weaker vendor mentions",15,0,81,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: retail, store, brand, shop; minor vendor mentions present: our clients, portfolio, for your business; only a generic business mailbox is public",,,info@westviewdevelopers.com,generic,+92 321 521 2906,https://www.linkedin.com/in/westview-developers-91a5032aa,,,based in Islamabad,overture,https://explore.overturemaps.org/#233c1839-847a-4007-a6d9-274bfe040b91,2026-09-21T08:35:35+00:00,true,not_queued,,,,
lead_17567741fd3f,retail-isb-001,TAMAAM.official,tamaam.pk,https://tamaam.pk/,Pakistan,Islamabad,saddar ,overture=grocery_store,"At Tamaam.pk, our mission is simple — to ensure everyone in Pakistan gets the opportunity to read, learn, and grow. Founded by Mohammad Ali, a passionate book",BUYER,50,discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: shop,15,7,75,"in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale",,,tamaam.pk69@gmail.com,mx_valid,+92 327 7833098,,,"ecommerce_active: buy now, checkout; operations_scale: nationwide, across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#bc84e2c6-d323-44ab-9a8b-9c7b5b097da6,2026-09-21T08:36:47+00:00,true,not_queued,,,,
lead_2d1ea47af949,retail-isb-001,MGears.Pk,mgears.pk,https://mgears.pk/,Pakistan,Islamabad,G15 khyaban e kashmir Islamabad ,overture=shoe_store,Skip to main content Menu Search Sign in Create an Account Username or email address * Required Password * Required Log in Lost your password? Remember me 0 items Menu 0 items SHOP ALL MEN WOMEN SPORTS HIKING CASUAL Budget Deals Shop All Sports Shoes Shop All Sports Shoes Shop All Sports Shoes Shop ,BUYER,55,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: brand, shop",13,4,74,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, shop; only a generic business mailbox is public; ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,cs@mgears.pk,generic,03255415830,,,"ecommerce_active: cash on delivery, track your order",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#e7f40748-7928-4002-b194-5fd266ab83d2,2026-09-21T08:36:30+00:00,true,not_queued,,,,
lead_b72ee039ed6a,retail-isb-001,Syoss Skin Sciences,syossskinsciences.com,https://syossskinsciences.com/,Pakistan,Islamabad,Liberty Square Plaza,overture=cosmetic_and_beauty_supplies,"Unlock the secret to beautiful hair and skin with Syoss Skin Sciences. Explore our Dermatologically approved products for hair loss, Hair growth, and skin care. Unleash the potential of your hair and skin with Syoss, where beauty meets science",BUYER,50,discovery category 'overture=cosmetic_and_beauty_supplies' matches campaign target; buyer terms in company identity: shop,15,2,70,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; ecommerce platform detected: shopify,,,syossskinscience@gmail.com,mx_valid,03255175001,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#0e660ad9-1db7-4fd8-9021-6f4082b33fbd,2026-09-21T08:35:17+00:00,true,not_queued,,,,
lead_d3c4309df628,retail-isb-001,Furniture Revolution,ikanventure.com,http://www.ikanventure.com/,Pakistan,Islamabad,"Madni plaza, Suleman Town",overture=furniture_store,"Executive, Manager, Conference Tables, Work Station, Partition System, Executive , Conference room, Staff Chairs, Cabinets, General Seating, Malaysian Products",BUYER,50,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture,13,0,65,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: furniture; quality notes: no https; only a generic business mailbox is public,,,info@ikanventure.com,generic,+92 321 5555775,,,,based in Islamabad,overture,https://explore.overturemaps.org/#766ee879-d57e-4dc1-9c60-edbb7f4b2cb7,2026-09-21T08:35:46+00:00,false,not_queued,,,,
lead_180efc7c4060,retail-isb-001,Sine Wave International Doors and Wardrobes,sinewaveint.com,http://www.sinewaveint.com/,Pakistan,Islamabad,"Peshawar Rd, adjacent G-15, near PSO",overture=furniture_store,"Premium custom furniture, luxury kitchens, wardrobes & engineered doors by Sine Wave Interiors. Precision CNC crafted in Islamabad for homes & hotels nationwide.",BUYER,55,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: clothing,8,0,65,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: furniture, clothing; quality notes: no https; single-page site; only a generic business mailbox is public",,,contact@sinewaveint.com,generic,051-2227623,,,,based in Islamabad,overture,https://explore.overturemaps.org/#2ab59b45-2a64-4710-8d71-958ef5b82e29,2026-09-21T08:35:58+00:00,false,not_queued,,,,
lead_1bbf7892da90,retail-isb-001,Apple Mobile and Repairing Lab,phonewaly.pk,https://phonewaly.pk/,Pakistan,Islamabad,"shop 5 Ground floor, Street 110",overture=electronics,Home Catalog Contact Phone Waly Start typing and hit Enter Shopping Cart 0 Your shopping bag is empty Go to the shop 0 Menu Login Home Catalog Contact Forgot your password? Log In or Register now Reset your password Cancel Register register or Back to login Close Great to have you back! Forgot your ,BUYER,50,discovery category 'overture=electronics' matches campaign target; buyer terms in company identity: shop,10,4,64,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; quality notes: no public contact details; website does not appear to belong to this company; no usable email; ecommerce platform detected: shopify; buying signals: ecommerce_active,,,,none,+923152507272,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#387bd93e-ac2a-4abe-93a0-5942a5899053,2026-09-21T08:35:42+00:00,false,not_queued,,,,
lead_e70a7fee9260,retail-isb-001,Fiber Infinity Solutions Pvt Ltd,infinitysolutions.com.pk,https://infinitysolutions.com.pk/,Pakistan,Islamabad,"Fiber Infinity Solutions Pvt Ltd, F 15 Jammu Kashmir Housing Scheme",overture=shopping_center,"FIBER OPTIC ACCESSORIES IN PAKISTAN FEATURED PRODUCTS Buy Fiber Optic Pigtails , Fiber Optic Patch Cords, ODF Rack Mounts, ODF",BUYER,49,discovery category 'overture=shopping_center' matches campaign target; buyer terms in page text: shop,13,2,64,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; no usable email; ecommerce platform detected: woocommerce,,,,none,+92 305 7930784,,,,based in Islamabad; runs on woocommerce,overture,https://explore.overturemaps.org/#a0083354-79c0-49b1-b1b7-bdc615bc9d0e,2026-09-21T08:35:47+00:00,false,not_queued,,,,
lead_a12234ed276b,retail-isb-001,Rafay Mall,rafaymall.pk,https://rafaymall.pk/,Pakistan,Islamabad,Peshawar Road Lane #07,overture=shopping_center,Rafay Mall MENU +92-330-2000204 Request a visit HOME About Us Services Features CONTACT US Request a visit Full name phone E-MAIL DATE TIME YOUR MESSAGE SUBMIT About us Home - About Us ABOUT RAFAY MALL Rafay Mall & Residency is an architectural landmark that blends modern aesthetics with sleek conte,BUYER,44,discovery category 'overture=shopping_center' matches campaign target,15,0,64,in target country (Pakistan); in target city (Islamabad); decision-maker found: Sadar Khan Niazi (CEO - SK GROUP); no usable email,Sadar Khan Niazi,CEO - SK GROUP,,none,+92-330-2000204,,,,based in Islamabad,overture,https://explore.overturemaps.org/#c3b78613-bdfe-4db9-96bf-f81175e7ff28,2026-09-21T08:36:40+00:00,false,not_queued,,,,
lead_18b9bff9c038,retail-isb-001,Metro Furniture,metrofurniture.com.pk,https://metrofurniture.com.pk/,Pakistan,Islamabad,"Furnitur, Market, Mateen plaza, Golra Rd, opp. CMT",overture=furniture_store,,BUYER,50,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture,12,0,62,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: furniture; quality notes: no public contact details; very thin homepage content; no usable email,,,,none,+923165017422,,,,based in Islamabad,overture,https://explore.overturemaps.org/#f4116f9a-8274-4e47-966c-328bf29e61e6,2026-09-21T08:36:04+00:00,false,not_queued,,,,
lead_2239b211321e,retail-isb-001,D-12 Markaz,islamabadinns.wordpress.com,https://islamabadinns.wordpress.com/,Pakistan,Islamabad,Main Double Road,overture=shopping_center,"Welcome to Islamabad inns Group we are offering comfortable Family Guestrooms in Posh Sector of Islamabad F6,F7,F10 And E11 with Lush Hospitality services we have Affordable rates and weekly discount packages , Standard Room in A’ 6000+tax Special Room in A ‘ 11000+tax Standard Room in B 4500+tax Special Room in B. 5000+tax Standard Room…",BUYER,44,discovery category 'overture=shopping_center' matches campaign target,15,0,59,in target country (Pakistan); in target city (Islamabad); quality notes: website does not appear to belong to this company; no usable email,,,,none,+923008559720,,,,based in Islamabad,overture,https://explore.overturemaps.org/#adc7c5f2-6dfd-466c-b01b-acab4686803b,2026-09-21T08:34:53+00:00,false,not_queued,,,,
lead_dcc38bbcbccc,retail-isb-001,The Grid,khuldbuilders.com,http://khuldbuilders.com/cgi-sys/suspendedpage.cgi,Pakistan,Islamabad,"Main Peshawar Road, Opposite Quaid-e-Azam International Hospital, Rawalpindi Cantonment",overture=shopping_center,Account Suspended This Account has been suspended. Contact your hosting provider for more information.,BUYER,44,discovery category 'overture=shopping_center' matches campaign target,13,0,59,in target country (Pakistan); in target city (Islamabad); quality notes: no https; very thin homepage content; website does not appear to belong to this company; only a generic business mailbox is public,,,webmaster@khuldbuilders.com,generic,+923111154853,,,,based in Islamabad,overture,https://explore.overturemaps.org/#b09fcade-28f4-4307-9f93-1764fec695f3,2026-09-21T08:36:31+00:00,false,not_queued,,,,
lead_a665e096e0ab,retail-isb-001,Grand Wood.,thegrandwood.com,https://thegrandwood.com/,Pakistan,Islamabad,"grand wood furniture, suleman town, golra road islamabad",overture=furniture_store,"Quiet luxury in the heart of the Sri Lankan hill country. Stay close to nature at The Grand Wood Hotel & Resort, Kotagala.",BUYER,44,discovery category 'overture=furniture_store' matches campaign target,12,0,56,in target country (Pakistan); in target city (Islamabad); quality notes: no public contact details; very thin homepage content; no usable email,,,,none,+923105834301,,,,based in Islamabad,overture,https://explore.overturemaps.org/#b85b763f-fac3-4fec-9d0b-50405a9918b0,2026-09-21T08:35:41+00:00,false,not_queued,,,,
lead_523a68022ceb,retail-isb-001,Bin Haider,binhaider.pk,https://binhaider.pk/,Pakistan,Islamabad,"Plaza#18, Main Faqir Aipee Road, near Metro Cash n Carry",overture=furniture_store,Thoughtful spaces. Refined materials. Made for your home.,BUYER,44,discovery category 'overture=furniture_store' matches campaign target,10,0,56,in target country (Pakistan); in target city (Islamabad); quality notes: single-page site; only a generic business mailbox is public,,,info@binhaider.pk,generic,+92 327 7770235,,,,based in Islamabad,overture,https://explore.overturemaps.org/#406c1cb0-eb29-49a3-a915-446f71527bb9,2026-09-21T08:36:51+00:00,false,not_queued,,,,
lead_09c2919c5d3c,retail-isb-001,Shoprozo,shoprozo.com,http://www.shoprozo.com/,Pakistan,Islamabad,Qasim street Iqbal town Islamabad ,overture=womens_clothing_store,,BUYER,44,discovery category 'overture=womens_clothing_store' matches campaign target,10,0,54,in target country (Pakistan); in target city (Islamabad); quality notes: no https; no public contact details; very thin homepage content; no usable email,,,,none,+923706674300,,,,based in Islamabad,overture,https://explore.overturemaps.org/#0574ff65-070e-49bd-b7e5-8e6061812867,2026-09-21T08:36:47+00:00,false,not_queued,,,,
lead_ea4ad8a5d8d3,retail-isb-001,Nifty Sphere Institute of Art and Design,niftysphereinstitute.com,http://www.niftysphereinstitute.com/,Pakistan,Islamabad,"parking, Office 1 Upper, Street 51",overture=fashion,,UNKNOWN,23,discovery category 'overture=fashion' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_503); no public contact details,,,niftysphereinstitute@gmail.com,mx_valid,+923365037145,,,,based in Islamabad,overture,https://explore.overturemaps.org/#7d455e39-696a-425e-9c9f-f63330e0380c,2026-09-21T08:34:53+00:00,false,not_queued,,,,
lead_102e584776a6,retail-isb-001,Versip,etsy.com,https://www.etsy.com/shop/versip/?etsrc=sdt,Pakistan,Islamabad,E 11/2 main double road eman Arcade plaza ,overture=fashion,,UNKNOWN,23,discovery category 'overture=fashion' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details,,,infoversip@gmail.com,mx_valid,+923160507625,,,,based in Islamabad,overture,https://explore.overturemaps.org/#0847ec99-5d95-4b3b-8254-13294029a046,2026-09-21T08:35:01+00:00,false,not_queued,,,,
lead_fc58ed201bb9,retail-isb-001,Najeeb,najeebmart.com,http://www.najeebmart.com/,Pakistan,Islamabad,"Najeeb Pharmacy E11-2 Markaz, Paradise arcade islamabad. Islamabad, Pakistan-44000 Islamabad, Pakistan-44000",overture=grocery_store,,UNKNOWN,23,discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_404); no public contact details,,,najeebpharmacy@gmail.com,mx_valid,+923335447373,,,,based in Islamabad,overture,https://explore.overturemaps.org/#825da201-e69c-41a0-9196-b89f7f492218,2026-09-21T08:35:07+00:00,false,not_queued,,,,
lead_23b43f86e470,retail-isb-001,NVIK Cosmetics,nvik.pk,https://nvik.pk/,Pakistan,Islamabad,shop#1 Groundfloor karsaaz tower,overture=cosmetic_and_beauty_supplies,,UNKNOWN,23,discovery category 'overture=cosmetic_and_beauty_supplies' matches campaign target; buyer terms in company identity: cosmetics; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,mofaid1234567890@gmail.com,mx_valid,+923185120089,,,,based in Islamabad,overture,https://explore.overturemaps.org/#229e12c0-a638-4818-9e90-53d3f807ad50,2026-09-21T08:35:16+00:00,false,not_queued,,,,
lead_645680fba32f,retail-isb-001,Spiral Gadgets F11,spiral-gadgets.com,http://www.spiral-gadgets.com/,Pakistan,Islamabad,Hilal Rd,overture=mobile_phone_store,,UNKNOWN,23,discovery category 'overture=mobile_phone_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,rizwanspiral777@gmail.com,mx_valid,+923215776666,,,,based in Islamabad,overture,https://explore.overturemaps.org/#ab3852cf-c7ef-4274-84fd-9f6bdccb467a,2026-09-21T08:35:18+00:00,false,not_queued,,,,
lead_41388e25cdae,retail-isb-001,Rehmat Furniture & Interior Decorator,rehmatfurniture.com,http://rehmatfurniture.com/,Pakistan,Islamabad,"Mera Sumbal, opposite Bismillah Market, near Punjab Chakki Stop",overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,rehmatfurniture0055@gmail.com,mx_valid,+923417668786,,,,based in Islamabad,overture,https://explore.overturemaps.org/#3cae97dc-ce24-4aa7-9732-fd611cc3a6ad,2026-09-21T08:35:23+00:00,false,not_queued,,,,
